hot,lat,lng
270,31.021105692,121.759934836
541,31.021264136,121.407856486
541,31.021264136,121.407856486
529,31.021273438,121.435879836
529,31.021273438,121.435879836
529,31.021273438,121.435879836
103,31.021293742,121.208497591
163,31.02166111,121.319011562
472,31.02184496,121.410995671
472,31.02184496,121.410995671
472,31.02184496,121.410995671
472,31.02184496,121.410995671
472,31.02184496,121.410995671
126,31.021977935,121.246198916
162,31.022026738,121.323464418
162,31.022026738,121.323464418
100,31.022365102,121.64806149
100,31.022365102,121.64806149
100,31.022365102,121.64806149
120,31.022638216,121.222935169
125,31.022639843,121.229604784
474,31.0227862,121.413431162
474,31.0227862,121.413431162
474,31.0227862,121.413431162
474,31.0227862,121.413431162
401,31.022991072,121.377044402
401,31.022991072,121.377044402
401,31.022991072,121.377044402
401,31.022991072,121.377044402
142,31.023074739,121.807419402
546,31.023096124,121.424935156
546,31.023096124,121.424935156
546,31.023096124,121.424935156
546,31.023096124,121.424935156
546,31.023096124,121.424935156
125,31.023246659,121.230110477
117,31.023636711,121.217987175
518,31.023737534,121.439986805
518,31.023737534,121.439986805
518,31.023737534,121.439986805
150,31.023738951,121.567314708
5,31.024198509,120.975806107
5,31.024198509,120.975806107
483,31.024298257,121.41816363
483,31.024298257,121.41816363
130,31.024431522,121.244881795
130,31.024431522,121.244881795
130,31.024431522,121.244881795
533,31.024487508,121.431104147
117,31.024624273,121.222543751
117,31.024624273,121.222543751
117,31.024624273,121.222543751
117,31.024624273,121.222543751
472,31.02468131,121.409897894
178,31.0247488,121.706096434
131,31.024849253,121.240058249
112,31.024914925,121.254398579
149,31.025203334,121.550656006
440,31.025400353,121.385666189
440,31.025400353,121.385666189
440,31.025400353,121.385666189
102,31.025438381,121.642454979
102,31.025438381,121.642454979
102,31.025438381,121.642454979
102,31.025438381,121.642454979
134,31.025566764,121.538518616
130,31.025570534,121.535949124
277,31.026103686,121.751078037
277,31.026103686,121.751078037
277,31.026103686,121.751078037
99,31.026135307,121.649318056
434,31.02620683,121.380888384
434,31.02620683,121.380888384
434,31.02620683,121.380888384
478,31.026225312,121.41220454
478,31.026225312,121.41220454
478,31.026225312,121.41220454
478,31.026225312,121.41220454
478,31.026225312,121.41220454
127,31.026670643,121.612027426
510,31.026710576,121.395147806
510,31.026710576,121.395147806
510,31.026710576,121.395147806
510,31.026710576,121.395147806
510,31.026710576,121.395147806
510,31.026710576,121.395147806
510,31.026710576,121.395147806
510,31.026710576,121.395147806
510,31.026710576,121.395147806
123,31.026866373,121.247066632
134,31.027074149,121.608951941
134,31.027074149,121.608951941
182,31.02720109,121.316861451
182,31.02720109,121.316861451
101,31.027206597,121.650071526
112,31.027347744,121.254804277
448,31.027481804,121.385674088
448,31.027481804,121.385674088
448,31.027481804,121.385674088
514,31.02753547,121.421235579
514,31.02753547,121.421235579
514,31.02753547,121.421235579
479,31.027587256,121.416168002
479,31.027587256,121.416168002
479,31.027587256,121.416168002
479,31.027587256,121.416168002
479,31.027587256,121.416168002
73,31.027661175,121.833035681
260,31.027702394,121.784700506
260,31.027702394,121.784700506
260,31.027702394,121.784700506
134,31.02770621,121.609808548
87,31.027766457,121.654720865
203,31.02806024,121.708790674
543,31.028534833,121.423852454
543,31.028534833,121.423852454
543,31.028534833,121.423852454
543,31.028534833,121.423852454
543,31.028534833,121.423852454
543,31.028534833,121.423852454
543,31.028534833,121.423852454
543,31.028534833,121.423852454
543,31.028534833,121.423852454
543,31.028534833,121.423852454
472,31.028895658,121.449243392
472,31.028895658,121.449243392
472,31.028895658,121.449243392
517,31.029383182,121.397039722
517,31.029383182,121.397039722
517,31.029383182,121.397039722
517,31.029383182,121.397039722
517,31.029383182,121.397039722
517,31.029383182,121.397039722
517,31.029383182,121.397039722
517,31.029383182,121.397039722
106,31.02961531,121.687742874
106,31.02961531,121.687742874
106,31.02961531,121.687742874
106,31.02961531,121.687742874
518,31.029689379,121.39484644
460,31.029788442,121.384772472
460,31.029788442,121.384772472
460,31.029788442,121.384772472
203,31.029872148,121.708710505
132,31.030044574,121.588617924
480,31.030109309,121.392375345
480,31.030109309,121.392375345
128,31.030163014,121.297859164
212,31.030265581,121.711680688
212,31.030302458,121.711795188
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
516,31.030344275,121.442652701
101,31.030358227,121.207234991
129,31.03037136,121.596207209
533,31.030482325,121.40034311
533,31.030482325,121.40034311
533,31.030482325,121.40034311
533,31.030482325,121.40034311
533,31.030482325,121.40034311
533,31.030482325,121.40034311
533,31.030482325,121.40034311
114,31.03052087,121.650295164
194,31.030581819,121.707026475
146,31.030721121,121.580643063
146,31.030721121,121.580643063
146,31.030721121,121.580643063
464,31.030760691,121.387128899
464,31.030760691,121.387128899
464,31.030760691,121.387128899
141,31.030766344,121.537724221
128,31.030768969,121.297132104
128,31.030768969,121.297132104
128,31.030768969,121.297132104
128,31.030768969,121.297132104
129,31.030838701,121.233478629
130,31.030863053,121.291275262
130,31.030863053,121.291275262
130,31.030863053,121.291275262
34,31.031105258,121.146189582
34,31.031105258,121.146189582
288,31.031151536,121.752960432
138,31.031213341,121.595037742
520,31.031310347,121.393398558
520,31.031310347,121.393398558
520,31.031310347,121.393398558
520,31.031310347,121.393398558
520,31.031310347,121.393398558
520,31.031310347,121.393398558
520,31.031310347,121.393398558
520,31.031310347,121.393398558
520,31.031310347,121.393398558
520,31.031310347,121.393398558
262,31.03141369,121.784825232
262,31.03141369,121.784825232
550,31.03145308,121.406517999
550,31.03145308,121.406517999
550,31.03145308,121.406517999
90,31.031546756,121.662376212
129,31.031702756,121.23362348
129,31.031702756,121.23362348
149,31.031808111,121.583026317
262,31.031877099,121.783608229
141,31.03191491,121.618226093
40,31.032026842,121.866883699
170,31.032040995,121.802673009
170,31.032040995,121.802673009
170,31.032040995,121.802673009
284,31.032174971,121.744666102
284,31.032174971,121.744666102
119,31.032399372,121.64973889
272,31.032592327,121.768792988
272,31.032592327,121.768792988
176,31.032818893,121.523083341
176,31.032818893,121.523083341
82,31.032949162,121.188776272
259,31.032973596,121.784553921
259,31.032973596,121.784553921
554,31.033455469,121.401255239
554,31.033455469,121.401255239
554,31.033455469,121.401255239
554,31.033455469,121.401255239
554,31.033455469,121.401255239
554,31.033455469,121.401255239
554,31.033455469,121.401255239
554,31.033455469,121.401255239
554,31.033455469,121.401255239
9,31.033765023,121.062559234
412,31.033848687,121.373843177
412,31.033848687,121.373843177
412,31.033848687,121.373843177
104,31.033849156,121.266672004
435,31.033866863,121.375351443
435,31.033866863,121.375351443
21,31.033975529,121.126158916
143,31.034291628,121.605927641
143,31.034291628,121.605927641
146,31.034295481,121.601952882
129,31.034375202,121.815101464
119,31.034443234,121.649867381
91,31.034495687,121.196610855
116,31.034513369,121.651729639
125,31.034548568,121.647087646
91,31.034630139,121.196450118
553,31.034707568,121.424257616
553,31.034707568,121.424257616
553,31.034707568,121.424257616
553,31.034707568,121.424257616
553,31.034707568,121.424257616
553,31.034707568,121.424257616
293,31.034881701,121.760039909
293,31.034881701,121.760039909
293,31.034881701,121.760039909
293,31.034881701,121.760039909
293,31.034881701,121.760039909
293,31.034881701,121.760039909
293,31.034881701,121.760039909
293,31.034881701,121.760039909
238,31.035102314,121.720913293
508,31.035346157,121.417403437
508,31.035346157,121.417403437
508,31.035346157,121.417403437
508,31.035346157,121.417403437
508,31.035346157,121.417403437
508,31.035346157,121.417403437
206,31.035646255,121.314883258
511,31.035696421,121.418257963
511,31.035696421,121.418257963
133,31.035827609,121.648897539
131,31.035890814,121.297340259
469,31.035956576,121.378737416
469,31.035956576,121.378737416
469,31.035956576,121.378737416
469,31.035956576,121.378737416
49,31.036100333,121.847419252
49,31.036100333,121.847419252
49,31.036100333,121.847419252
49,31.036100333,121.847419252
49,31.036100333,121.847419252
49,31.036100333,121.847419252
277,31.03618976,121.770801494
277,31.03618976,121.770801494
277,31.03618976,121.770801494
277,31.03618976,121.770801494
277,31.03618976,121.770801494
239,31.036216692,121.721202672
245,31.036352067,121.509814451
154,31.036382887,121.602012305
231,31.036409643,121.720287188
145,31.036458465,121.641490734
145,31.036458465,121.641490734
21,31.036586559,121.125581133
246,31.036587303,121.513903831
249,31.036772711,121.516371468
249,31.036772711,121.516371468
241,31.03683752,121.516873186
150,31.036862519,121.587118026
103,31.03697259,121.671730811
270,31.037098678,121.782541313
261,31.037125611,121.504168384
130,31.037160015,121.302311331
255,31.037187689,121.506671071
294,31.037569037,121.752790887
20,31.037664753,121.132424413
130,31.037668489,121.305864948
130,31.037668489,121.305864948
474,31.037720525,121.460138978
474,31.037720525,121.460138978
169,31.037994247,121.527571564
579,31.038055762,121.436011183
31,31.03807037,121.14531815
130,31.038282837,121.234224456
130,31.038282837,121.234224456
130,31.038282837,121.234224456
130,31.038282837,121.234224456
130,31.038282837,121.234224456
130,31.038282837,121.234224456
130,31.038282837,121.234224456
429,31.038415599,121.373592491
463,31.038428165,121.377494782
463,31.038428165,121.377494782
463,31.038428165,121.377494782
463,31.038428165,121.377494782
463,31.038428165,121.377494782
160,31.038433716,121.603270375
156,31.038441723,121.600368886
460,31.038594755,121.376238689
513,31.038798044,121.388219433
513,31.038798044,121.388219433
513,31.038798044,121.388219433
513,31.038798044,121.388219433
241,31.038826985,121.722797909
264,31.038997068,121.776080791
160,31.039080705,121.603544104
160,31.039080705,121.603544104
92,31.039235152,121.659642282
240,31.039397794,121.721647146
155,31.039727289,121.641598716
89,31.039842089,121.662434577
89,31.039842089,121.662434577
246,31.039961643,121.516430783
246,31.039961643,121.516430783
238,31.039974827,121.517747415
242,31.040210541,121.512682001
242,31.040210541,121.512682001
242,31.040210541,121.512682001
592,31.040298483,121.421981345
453,31.040861098,121.372539341
286,31.040868464,121.744474669
429,31.040912517,121.472562508
547,31.041107868,121.41283196
547,31.041107868,121.41283196
547,31.041107868,121.41283196
547,31.041107868,121.41283196
547,31.041107868,121.41283196
547,31.041107868,121.41283196
51,31.041108857,121.848981501
51,31.041108857,121.848981501
30,31.041157314,121.144941695
51,31.041356624,121.846112694
51,31.041356624,121.846112694
51,31.041356624,121.846112694
237,31.041389565,121.517933894
237,31.041389565,121.517933894
237,31.041389565,121.517933894
237,31.041389565,121.517933894
237,31.041389565,121.517933894
286,31.041453344,121.747220774
144,31.041647933,121.537087897
144,31.041647933,121.537087897
144,31.041647933,121.537087897
144,31.041647933,121.537087897
284,31.041792278,121.74448504
245,31.041854162,121.51529603
245,31.041854162,121.51529603
245,31.041854162,121.51529603
290,31.042043392,121.763205282
290,31.042043392,121.763205282
289,31.042148157,121.743703311
289,31.042148157,121.743703311
280,31.04231481,121.769433054
280,31.04231481,121.769433054
288,31.042461468,121.76622302
288,31.042461468,121.76622302
54,31.042835137,121.836960341
291,31.042907625,121.748439434
291,31.042907625,121.748439434
291,31.042907625,121.748439434
158,31.04300885,121.60719814
448,31.043084154,121.46970977
448,31.043084154,121.46970977
448,31.043084154,121.46970977
6,31.04312298,120.946707292
294,31.043242307,121.739995215
374,31.043249785,121.478347783
374,31.043249785,121.478347783
110,31.043362452,121.693177618
110,31.043362452,121.693177618
110,31.043362452,121.693177618
603,31.043371348,121.437828024
603,31.043371348,121.437828024
603,31.043371348,121.437828024
603,31.043371348,121.437828024
603,31.043371348,121.437828024
259,31.044098771,121.725609795
532,31.044153803,121.386334126
532,31.044153803,121.386334126
532,31.044153803,121.386334126
273,31.044167781,121.772703577
279,31.044212509,121.77053679
279,31.044212509,121.77053679
279,31.044212509,121.77053679
128,31.044255384,121.23311997
128,31.044329318,121.240072399
298,31.044803437,121.756555342
298,31.044803437,121.756555342
457,31.044829108,121.470697248
457,31.044829108,121.470697248
457,31.044829108,121.470697248
515,31.045033359,121.379497349
515,31.045033359,121.379497349
515,31.045033359,121.379497349
515,31.045033359,121.379497349
515,31.045033359,121.379497349
266,31.045048666,121.727551394
47,31.045213987,121.844016172
137,31.045243217,121.646523102
137,31.045243217,121.646523102
137,31.045243217,121.646523102
487,31.045409675,121.466699167
487,31.045409675,121.466699167
487,31.045409675,121.466699167
487,31.045409675,121.466699167
487,31.045409675,121.466699167
621,31.04556357,121.429799553
621,31.04556357,121.429799553
621,31.04556357,121.429799553
621,31.04556357,121.429799553
621,31.04556357,121.429799553
621,31.04556357,121.429799553
621,31.04556357,121.429799553
430,31.045746254,121.474292762
430,31.045746254,121.474292762
